sentence,label,predicted_label,pos,neg
"저렴하여 방 퀄리티에 대한 걱정이 있었으나, 방 컨디션이 매우 좋았고, 바닥이나 욕실 모두 깔끔했습니다.",1,1,0.8219298050703336,0.17807019492966636
새로 생긴 곳처럼 모든 것이 새것 같았습니다.,1,0,0.4237954148048512,0.5762045851951487
"1층 로비에 전자레인지, 음료, 물, 프린터기까지 구비되어 있어 잘 이용했습니다.",1,1,0.6874362979097287,0.3125637020902713
약간의 불편사항이 있었으나 모두 친절히 응대해 주셨습니다.,1,1,0.8049819447054555,0.19501805529454452
예쁜 방 사진을 찍어두지 못한 것이 아쉽습니다.,1,0,0.1449086696812531,0.8550913303187468
덕분에 즐거운 전주 여행이었습니다.,1,1,0.9746586619054469,0.02534133809455308
다음에 전주에 갈 일이 있으면 꼭 이곳으로 다시 오겠습니다.,1,1,0.9814350987150758,0.018564901284924162
저렴한 가격에 가는 호텔입니다.,0,1,0.6443484081999016,0.3556515918000984
"한옥마을에서 차로 10분 거리이고, 주변이 유흥가라 분위기가 좋지 않습니다.",0,1,0.7776836476469808,0.22231635235301916
객실 내에 약간의 불쾌한 냄새가 심하여 잠잘 때 힘들었습니다.,0,0,0.007783263049148299,0.9922167369508517
비치된 타월과 비누에 음모가 끼어 있어 비위생적이었습니다.,0,0,0.20068375973045555,0.7993162402695444
깔끔한 편입니다.,1,1,0.7969990527590386,0.2030009472409614
콘돔이 없어서 편의점에서 구매했습니다.,0,0,0.24357204681135733,0.7564279531886426
암막이 매우 잘 되어 아침이 된 줄 모르고 잤습니다.,1,0,0.36370492659629794,0.6362950734037021
잘 해주셔서 감사합니다.,1,0,0.36413477440585496,0.635865225594145
늘 잘 이용하고 있습니다.,1,0,0.36413477440585496,0.635865225594145
깔끔합니다.,1,1,0.9966810187203441,0.003318981279655908
"아늑하고 깨끗했으며, 쉬는 날 대실을 이용하여 편안하게 휴식했습니다.",1,1,0.9684739242971114,0.03152607570288857
창문이 커서 답답함 없이 좋습니다.,1,0,0.4904703451793666,0.5095296548206334
친절한 안내 감사합니다.,1,1,0.8755419848822907,0.12445801511770926
고맙습니다.,1,0,0.48846089631068185,0.5115391036893182
다음에 또 방문하겠습니다.,1,1,0.9685360499937915,0.031463950006208496
"출장 시 침구를 가장 중요하게 생각하는데, 침구 상태가 매우 좋습니다.",1,1,0.6535620285652114,0.3464379714347886
충전기가 침대 옆에 없어 불편했습니다.,0,0,0.04205935329321487,0.9579406467067851
그리고 싱글 스파로 예약했는데 커플 스파로 배정받은 이유를 모르겠습니다.,0,0,0.1982803756044983,0.8017196243955017
항상 편안하게 쉬다 갑니다.,1,1,0.9848763116002978,0.01512368839970224
편하게 잘 쉬었습니다.,1,1,0.9854704602827589,0.014529539717241136
감사합니다.,1,0,0.36413477440585496,0.635865225594145
청결하고 소음이 없으며 가성비가 좋습니다.,1,1,0.7895759201424432,0.21042407985755684
다른 곳을 알아보는 것이 좋겠습니다.,0,0,0.397004498987999,0.602995501012001
잘 쉬다 갑니다.,1,0,0.36413477440585496,0.635865225594145
사장님 친절하시고 응대도 잘해주셔서 좋습니다.,1,1,0.9453870825483561,0.05461291745164387
매우 친절하고 깨끗하여 최고입니다.,1,1,0.9977360737104641,0.002263926289535867
"처음 방문했을 때 너무 좋았던 기억이 있어 재방문했는데, 역시나 매우 좋았습니다.",1,1,0.9431889133119092,0.05681108668809076
전체적으로 좋았으나 벽이 뚫려 있고 베개 커버 상태가 좋지 않았습니다.,0,0,0.33312649246665527,0.6668735075333447
야놀자로 저렴하게 이용했습니다.,1,1,0.8686300987474167,0.1313699012525833
방은 괜찮았습니다.,1,1,0.9364181887245325,0.06358181127546747
"모든 것이 좋지만, 항상 머리카락이 문제입니다.",0,0,0.2951729165841458,0.7048270834158542
주차가 최악이라 절대 재방문 의사가 없습니다.,0,0,0.2351528405617438,0.7648471594382562
차라리 한옥마을 내 게스트하우스나 12만원 이상급 숙소를 이용하는 것이 좋습니다.,0,1,0.7403350613686549,0.2596649386313451
사장님이 일단 불친절합니다.,0,0,0.029133475029372233,0.9708665249706278
좋습니다.,1,1,0.9994828286592341,0.0005171713407658984
잘 쉬다 갑니다.,1,0,0.36413477440585496,0.635865225594145
"에어컨에 곰팡이가 있고, 한실 바닥이 손상되었으며 이물질과 오염된 이불이 있었습니다.",0,0,0.027901579687791982,0.9720984203122081
"화장실에는 샴푸와 바디워시를 둘 선반이 없어 바닥에 있었고, 커피포트에는 먼지와 녹이 슬었습니다.",0,0,0.05133282548195353,0.9486671745180465
"주차장 진입 골목이 매우 좁고, 가격 대비 호텔이라는 이름에 맞지 않는 시설입니다.",0,0,0.30088335150737644,0.6991166484926236
침대가 깨끗하지 않아 아쉬웠습니다.,0,0,0.21520880536482948,0.7847911946351706
가격도 좋고 시설도 좋고 뷰도 좋습니다.,1,1,0.94809212172373,0.05190787827626997
매번 이용하지만 꽤 괜찮은 곳입니다.,1,1,0.8552784247092194,0.14472157529078056
큰 침대와 큰 욕조가 최고입니다.,1,1,0.6701945198385633,0.32980548016143674
시설은 다소 낡았습니다.,1,0,0.14461569374674643,0.8553843062532536
후기 보고 설마 했는데 세면대가 배수가 잘 안 되어 바닥에 물이 넘쳐 흘렀고 너무 불편했습니다.,0,0,0.04362887012011929,0.9563711298798807
방 안에 담배 냄새도 심하게 나고 잠을 편하게 못 잤습니다.,0,0,0.03366812264389648,0.9663318773561035
"샤워기 헤드가 빠져 있었으나, 다른 샤워기가 두 개 더 있어 괜찮았습니다.",0,0,0.08813952156421417,0.9118604784357858
"샤워기와 이불에 머리카락이 많았고, 날파리도 몇 마리 있었습니다.",0,0,0.01809677909096337,0.9819032209090366
"어메니티는 풍성했고 시설은 예쁘고 좋았으며, 금연방이라 더 좋았습니다.",0,1,0.7840946210256071,0.21590537897439288
사장님이 매우 친절하시고 방도 깨끗합니다.,1,1,0.995101444396248,0.004898555603751964
덕분에 전주 여행을 잘 마쳤습니다.,1,1,0.968978150137688,0.031021849862312045
냄새가 많이 납니다.,0,0,0.003432275667520734,0.9965677243324793
입실했는데 쓰레기통에 사용된 휴지가 있어 찝찝했습니다.,0,0,0.06335767791173982,0.9366423220882601
그리고 날씨가 건조해서 그런지 침대 시트에 계속 쓸려서 아팠습니다.,0,0,0.03951869939669905,0.960481300603301
그 외에는 직원분들도 친절하시고 매우 잘 쉬다 갑니다.,0,1,0.8903901676442323,0.10960983235576771
흠잡을 곳 없이 좋았습니다.,1,1,0.8077133636677298,0.19228663633227017
자주 방문하겠습니다.,1,1,0.8610071704944813,0.13899282950551872
"바닥에 과자 부스러기가 있었고, 콘센트가 뜯어져 있었으며, 먼지가 많았습니다.",0,0,0.021645318004044595,0.9783546819959554
"넷플릭스는 여러 명이 보고 있어서 안 된다는 문구가 떠서 전화하니 업체와 문제가 생겨 안 된다는 이해할 수 없는 답변만 내놓았고, 사전 안내도 없었으며 직원의 태도도 좋지 않았습니다.",0,0,0.13390763595123756,0.8660923640487624
잘 놀다 가지만 수압이 약했습니다.,0,0,0.025307516712150823,0.9746924832878492
"스킨 로션의 뚜껑이 열려 있었고, 침구류의 위생 상태가 좋지 않았습니다.",0,0,0.07749900456564547,0.9225009954343545
교환받았으나 큰 차이를 느끼지 못했습니다.,0,0,0.20297846123110194,0.797021538768898
"매우 피곤했는데, 아늑하고 분위기도 좋아서 잘 쉬다 갑니다.",1,1,0.8823906926002609,0.11760930739973907
보일러를 틀어달라고 요청했으나 잊으셨는지 고장 난 건지 벌벌 떨다가 일찍 체크아웃했습니다.,0,0,0.0645485561410775,0.9354514438589225
그것 외에는 모두 좋았습니다.,0,1,0.8449553750463706,0.15504462495362936
오픈한 지 얼마 안 되었다고 해서 기대했지만 다소 실망스러웠습니다.,0,0,0.08954104179760433,0.9104589582023956
"온돌룸을 예약했는데, 5시에 도착했음에도 룸 정비가 안 되어 룸 업그레이드를 받아 체크인했습니다.",0,0,0.3258549657924839,0.6741450342075161
"이불에 검은 먼지가 붙어있고, 드라이어에 머리카락이 붙어있는 등 청결 상태가 매우 불량했습니다.",0,0,0.0135567400634901,0.9864432599365099
조식은 보통 수준이었습니다.,0,0,0.22551701428832338,0.7744829857116766
모든 시설이 좋아 보였으나 아쉬움이 많이 남습니다.,0,0,0.41810475760059795,0.581895242399402
1박 숙박 후 비추천합니다.,0,0,0.26806363696139823,0.7319363630386018
담배 냄새가 나고 담뱃재가 제대로 치워지지 않았습니다.,0,0,0.018608428149295288,0.9813915718507047
"숙소 바닥이 평평하지 않아 발이 아프고, 침구류도 누렇게 오염되어 있었습니다.",0,0,0.13336164386401955,0.8666383561359805
수건에서도 이물질이 나왔습니다.,0,0,0.09251499215700605,0.9074850078429939
직원들의 친절도만 좋았습니다.,0,1,0.6064635275167493,0.39353647248325074
매우 좋습니다.,1,1,0.9981791151430629,0.0018208848569370994
방 냄새는 안 나고 넓고 깨끗해서 좋았습니다.,0,1,0.7883009587787347,0.21169904122126526
지하주차장과 복도에 방향제 냄새가 너무 강했습니다.,0,0,0.08384529191595154,0.9161547080840484
커피포트 사용 시 푸른색 물질이 묻어 나와 점검이 필요해 보입니다.,0,0,0.07625638147767966,0.9237436185223203
깨끗하고 편안합니다.,1,1,0.9935182809686838,0.006481719031316224
담배 냄새가 너무 심하고 방에 찌든 냄새가 납니다.,0,0,0.0012986619618356203,0.9987013380381644
방이 깨끗하고 좋습니다.,1,1,0.9935937303455629,0.006406269654437136
"자주 방문했던 곳인데, 500원짜리 동전 크기만 한 바퀴벌레가 나와서 더 이상 방문하기 어려울 것 같습니다.",0,0,0.4461826578172601,0.5538173421827399
다소 오래된 느낌입니다.,0,0,0.1500721509287702,0.8499278490712299
인테리어도 예쁘고 사장님도 친절하셨습니다.,0,1,0.859192726649148,0.14080727335085197
그런데 화장실 청소가 좀 미흡했습니다.,0,0,0.010784213390004594,0.9892157866099954
이전에 사용하던 불쾌한 용품이 쓰레기통에 있었습니다.,0,0,0.067160385875377,0.932839614124623
방은 좋았고 방음도 잘 되었습니다.,0,0,0.05374822337589692,0.9462517766241031
"고데기, 충전기, 가운은 카운터에서 문의 시 대여가 가능했습니다.",1,0,0.1696663233222101,0.8303336766777899
"슬리퍼 없이 바닥을 돌아다니지 않는데, 청결도가 매우 뛰어나 맨발로 돌아다녔습니다.",1,0,0.23037469482639006,0.7696253051736099
"6층 루프탑 카페는 코로나 영향으로 오픈하지 않았지만, 바로 앞에 할리스가 있어 상관없었습니다.",1,0,0.45392142754087367,0.5460785724591264
무엇보다 한옥마을 내에 있다는 점이 최고의 장점인 것 같습니다.,1,1,0.8527148048580679,0.14728519514193206
다음에 전주로 또 여행을 온다면 저는 한 번 더 이 숙소에 머물 예정입니다.,1,1,0.9924077593901238,0.0075922406098761774
최근에 오픈해서 그런지 시설은 가장 깨끗하고 좋은 것 같습니다.,1,1,0.8323921424914292,0.16760785750857077
방음도 좋은 것 같습니다.,1,0,0.3100537959609895,0.6899462040390105
신시가지에서 제일 좋은 곳입니다.,1,1,0.7897408445387022,0.2102591554612978
주차장 시스템을 확실히 개선해야 합니다.,0,0,0.2547126428094423,0.7452873571905577
비용을 지불하고 이용하는데도 주차장 이용객들이 순조롭게 나갈 수 있도록 해야 합니다.,0,0,0.17556367680555265,0.8244363231944474
"호텔 이용객이 아닌 차량은 주차를 금지하고, 이중 주차 차량은 차 키를 맡기도록 해야 합니다.",0,0,0.30012824405431665,0.6998717559456833
가성비가 좋습니다.,1,1,0.9744391557183653,0.025560844281634743
다음에 기회가 되면 또 이용하겠습니다.,1,1,0.8217836031140533,0.1782163968859467
친절하게 답변해주셔서 감사합니다.,1,1,0.6038261094684176,0.39617389053158236
디퓨저가 있어 냄새가 나쁘지 않습니다.,1,0,0.22919997483616675,0.7708000251638333
"한옥마을 관람객에게 위치 접근성이 100점이며, 한옥마을 내 몇몇 업소 할인 혜택도 매우 좋습니다.",1,1,0.8995892079774528,0.10041079202254721
덕분에 잘 쉬고 잘 놀다 갑니다.,1,1,0.9069975811019519,0.09300241889804806
"이름만 호텔인 곳이 많은데, 이곳은 외관도 모텔촌이 아니고 내부 시설도 좋습니다.",1,0,0.47652016614765574,0.5234798338523443
"아이와 함께 갔는데 매우 만족했으며, 또 이용할 의사가 있습니다.",1,1,0.9305314281592569,0.06946857184074307
가족 단위에게 강력 추천합니다.,1,1,0.8481526004396083,0.15184739956039173
동일 가격이라면 모텔을 추천합니다.,0,0,0.3713555114190272,0.6286444885809728
항상 친절하고 깨끗합니다.,1,1,0.9925654871521533,0.007434512847846686
"도착했을 때 사장님이 안 계셨고, 방에 들어갈 수는 있었으나 개별 난방이 아니라 방바닥이 따뜻하지 않아 매우 추웠습니다.",0,0,0.2275850816225792,0.7724149183774208
"봄, 여름에 적합하며 가을, 겨울에는 매우 추운 구조입니다.",0,0,0.3549638253073408,0.6450361746926592
두 번째 방문인데 역시나 깨끗합니다.,1,1,0.893270262564764,0.10672973743523595
매트리스가 편하고 이불도 좋고 따뜻해서 잘 잤습니다.,1,1,0.8004275773467372,0.1995724226532628
조식도 간단하게 먹을 수 있어서 좋습니다.,1,1,0.8227150023614297,0.1772849976385703
주차선도 넓게 그려져 있어 타고 내릴 때 편합니다.,1,1,0.8686220715772037,0.13137792842279628
드라이어 옆 콘센트 커버가 망가져 벗겨져 있길래 오해 살까 봐,1,0,0.1614437958218235,0.8385562041781764
"퇴실할 때 말씀드렸는데, 사장님 응대도 친절하게 잘 해주셔서 흠잡을 곳이 없습니다.",1,1,0.718286393819466,0.281713606180534
여사장님이 매우 친절하여 믿고 들어갔습니다.,0,1,0.9970024213563738,0.002997578643626153
밤에 클럽 소음으로 시끄러우면 환불해 주신다고 하여 환불했습니다.,0,0,0.041167217408088215,0.9588327825919117
"급하게 하루 더 머물러야 해서 마땅한 숙소가 없어 좋은 마음으로 들어갔는데, 담배 냄새가 너무 심해 머리가 아팠고 사진과 너무 달랐습니다.",0,0,0.11641320021961314,0.8835867997803869
특히 화장실과 방이 분리되지 않은 충격적인 인테리어였습니다.,0,0,0.2520413628327697,0.7479586371672303
"욕조나 세면대까지는 이해하더라도, 샤워 부스와 변기는 칸막이가 끝까지 있어야 하고 환풍기도 있어야 할 것 같습니다.",0,0,0.045017081564864066,0.9549829184351359
"화장실 칸막이가 위까지 막혀 있지 않아 냄새가 방 안으로 다 들어왔고, 침대에서 누우면 화장실이 보였습니다.",0,0,0.03794024143051417,0.9620597585694858
그마저 있는 칸막이도 문이 고장 나 닫히지 않았습니다.,0,0,0.06416455618219222,0.9358354438178078
욕실 문이 달린 방은 없다고 하셨습니다.,0,0,0.06328165428558585,0.9367183457144141
변기 옆에서 자는 것 같아 현타가 와서 잠이 오지 않았습니다.,0,0,0.09246781125122638,0.9075321887487736
"다른 방은 어떨지 모르겠지만, 9만 원을 버렸다고 생각하고 그냥 집으로 돌아왔습니다.",0,0,0.1292679985435089,0.8707320014564911
"전주 여행을 5번 왔지만, 한옥집보다 못한 모텔은 처음입니다.",0,1,0.7933012153886757,0.2066987846113243
차라리 화장실이 밖에 있는 한옥집이 나아 보일 정도로 비위가 상했습니다.,0,0,0.13079517364130971,0.8692048263586902
돈을 더 주고 다른 곳으로 가는 것을 추천합니다.,0,0,0.37112594202369953,0.6288740579763005
원래 자주 오던 곳인데 금요일과 토요일은 평일보다 훨씬 비쌌습니다.,0,0,0.3050702642493373,0.6949297357506627
"방도 평소 갔던 방들보다 작았고, 퇴실 시간도 14시까지인 줄 알았는데 13시까지라 몰라서 1시간 더 추가하고 총 83,000원에 이용했습니다.",0,0,0.13508382399699403,0.864916176003006
"이 돈을 주고 올 정도의 호텔은 아닌데, 컴퓨터 하나는 계속 꺼져서 짜증 났습니다.",0,0,0.14071665168251588,0.8592833483174841
전주 2박 3일 여행 숙소로 박스호텔을 선택했습니다.,1,1,0.8515467865074963,0.14845321349250373
"무인 시스템으로 운영되어 편리했고, 새로 오픈한 곳이라 입구부터 환영받는 느낌이었습니다.",1,1,0.6543907960077935,0.3456092039922065
"6층 객실은 어메니티가 깔끔하게 정리되어 있었고, 복도에 전자레인지, 충전기, 수건 등 추가 비품이 모두 준비되어 있어 매우 좋았습니다.",1,0,0.42694729134244647,0.5730527086575535
무인이지만 사장님도 상주하고 계셔서 안심할 수 있었습니다.,1,0,0.19861741446227255,0.8013825855377275
다음 전주 방문 시 또 이용하겠습니다.,1,1,0.990446446209384,0.009553553790615954
잘 쉬다 갑니다.,1,0,0.36413477440585496,0.635865225594145
별로였습니다.,0,0,0.0030935660442883346,0.9969064339557117
정말 깔끔하게 잘 이용했습니다.,1,1,0.9966810187203441,0.003318981279655908
가격 대비 매우 만족합니다.,1,1,0.94093554271071,0.059064457289289996
거창하지는 않지만 예상치 못한 조식 서비스에 기분이 좋았습니다.,1,1,0.6478030799572624,0.3521969200427376
화장실에 머리카락이 있었고 방 청소 상태도 좋지 않았습니다.,0,0,0.0116090640503307,0.9883909359496693
심지어 비누 놓인 곳에 사용한 이지덤이 그대로 있었습니다.,0,0,0.1303040694865578,0.8696959305134422
방을 바꿔주셨지만 똑같이 청소 상태가 엉망이었습니다.,0,0,0.019979607737594034,0.980020392262406
방금 담배를 피우고 간 것처럼 담배 냄새가 너무 심해서 힘들었습니다.,0,0,0.010654724688115024,0.989345275311885
"외부 건물은 좋았으나, 내부 객실 상태가 잘 유지되지 않은 느낌이었습니다.",0,0,0.44316871691035364,0.5568312830896464
가격이 싸고 대실 시간이 길어서 가격 대비 머물 만한 것 같습니다.,0,0,0.47819766681780923,0.5218023331821908
잘 쉬다 갑니다.,1,0,0.36413477440585496,0.635865225594145
쉴 만합니다.,1,0,0.36413477440585496,0.635865225594145
거울로 되어 있어 답답하지 않았습니다.,1,0,0.26934827129270955,0.7306517287072904
욕실이 넓어서 편했습니다.,1,1,0.8537515624795285,0.14624843752047145
깔끔하고 조명도 괜찮았습니다.,1,1,0.860066902198983,0.13993309780101704
가격 대비 매우 깔끔하고 좋았습니다.,1,1,0.9711757827244809,0.028824217275519093
방도 아늑하고 화장실도 깨끗하며 이불도 푹신하여 매우 좋았습니다.,1,1,0.8931401980563956,0.10685980194360445
강아지도 매우 귀엽습니다.,1,1,0.5388407187848084,0.46115928121519156
가격 대비 무난하고 괜찮았습니다.,1,1,0.8290978827085063,0.17090211729149374
깨끗하고 사장님도 매우 친절합니다.,1,1,0.9973803868018664,0.0026196131981336412
항상 좋습니다.,1,1,0.9707436248999571,0.029256375100042864
또 방문했습니다.,1,1,0.6805751876347553,0.31942481236524467
좋습니다.,1,1,0.9994828286592341,0.0005171713407658984
3박 4일 연박하며 잘 쉬다 갑니다.,1,1,0.6467324881127064,0.35326751188729355
다음에 전주에 놀러 올 때 재방문 의사 100%입니다.,1,1,0.9865158011382479,0.013484198861752117
1. 객실은 사진과 같이 넓어서 좋았습니다.,1,1,0.6892059468080688,0.3107940531919312
"현관도 넓은 편이고 중문이 있으며, 화장실 내부도 유리로 구분되어 있고 큰 스파 욕조도 마음에 들었습니다.",1,0,0.4303945435609632,0.5696054564390368
"큰 스타일러, 냉장고, 공기청정기, 소파, 컴퓨터, 드라이기, 고데기, 전기장판 등 필요한 모든 제품이 구비되어 있어 좋았습니다.",1,0,0.29461108342627595,0.705388916573724
넷플릭스도 시청 가능합니다.,1,0,0.36750275599036597,0.632497244009634
"건물 내외부에서 담배 냄새가 나지 않고 객실 내부도 깔끔했으며, 건물 전체가 깔끔했습니다.",1,0,0.42464702652413044,0.5753529734758696
담배 냄새를 매우 싫어하는데 이 부분이 정말 중요해서 마음에 들었습니다.,1,0,0.2105325275940473,0.7894674724059527
2. 서비스와 편의성 면에서 친절하셨습니다.,1,1,0.7565966594759527,0.24340334052404733
첫날 가운 주머니에 전자담배가 들어있어 전화로 말씀드렸더니 즉시 새 가운으로 준비해주셨습니다.,1,0,0.10768530639572663,0.8923146936042734
사장님께서 직접 오셔서 항상 소독하고 세탁하여 제공하는데 이런 일이 거의 없다며 죄송하다고 하셨습니다.,1,0,0.4646507487357349,0.535349251264265
저희가 담배를 싫어해서 이 부분이 거슬렸지만 이해하고 넘어갔습니다.,1,0,0.09186730889176287,0.9081326911082371
외출하고 돌아오면 객실 청소를 해주셨습니다.,1,0,0.08049499074750763,0.9195050092524923
조식도 운영하는 것 같았지만 저희는 밖에서 식사하여 이용해보지 못했습니다.,1,0,0.42791898037242226,0.5720810196275777
"위치가 편의점과 가까워 편리했고, 버스터미널도 가까웠습니다.",1,1,0.869440095629252,0.13055990437074805
출장 중 알게 된 감스테이 호텔은 최고입니다.,1,1,0.9664663582366084,0.033533641763391575
"내부 시설이 깔끔하고, 화장실 인테리어, 침구류, 집기류 청소 상태, 사장님 마인드 모두 훌륭합니다.",1,1,0.503166783976657,0.49683321602334296
"70인치 TV와 최고 사양 컴퓨터는 연동되며, 넷플릭스와 핸드폰 미러링도 가능합니다.",1,1,0.5242018246923711,0.4757981753076289
"스타일러가 설치되어 있고 냉장고도 잘 작동하며, 특히 화장실이 매우 좋습니다.",1,0,0.29994438532361245,0.7000556146763875
침구류는 매우 푹신하며 모든 시설과 집기류는 5성급 호텔 수준입니다.,1,1,0.5308912378204045,0.4691087621795955
좋은 숙소를 알게 되어 매우 기쁩니다.,1,1,0.8082266664080322,0.1917733335919678
출장과 여행을 좋아하여 전국 숙소를 다녀봤지만 이곳은 최고입니다.,1,1,0.9356068757389446,0.06439312426105537
아내도 매우 감탄하며 하루 더 머물고 싶어 했습니다.,1,1,0.6497774439847687,0.35022255601523133
없이 감스테이를 선택해도 후회하지 않을 것입니다.,1,0,0.43392636485786285,0.5660736351421372
퇴실 시 여사장님이 부족한 것이 없는지 따뜻하게 물어봐 주셔서 돈이 아깝지 않았습니다.,1,0,0.13647179465438453,0.8635282053456155
"이렇게 긴 후기는 처음이며, 사진을 올리지 못해 아쉽습니다.",1,0,0.07808692468322044,0.9219130753167796
실제는 사진 그 이상입니다.,1,0,0.2105827029543969,0.789417297045603
아내와 다음 전주 여행 시 3일 정도 이곳에 숙박하기로 했습니다.,1,1,0.9637371899111385,0.03626281008886145
번창하시고 시설을 잘 관리하여 다음에도 기분 좋게 머물 수 있기를 바랍니다.,1,1,0.7492234928499685,0.2507765071500315
전에 한번 갔다가 좋아서 또 갔는데 이번엔 4인 숙박인데 샤워 타월이 1장밖에 없고 휴지도 거의 다 쓴 것 하나에 여분 1개만 있어서 부족했습니다.,0,0,0.13100263807776608,0.868997361922234
귀찮아서 요청 안 드렸는데 미리 잘 준비되면 좋겠습니다.,0,0,0.35860600544840804,0.641393994551592
객실은 깨끗하고 적당한 크기입니다.,0,1,0.7949098966860755,0.20509010331392452
내일도 묵을 예정입니다.,1,1,0.5828897270045138,0.4171102729954862
크리스마스에 또 올게요.,1,0,0.330120288433004,0.669879711566996
방이 매우 예쁘고 좋아서 앞으로 자주 이용할 것 같습니다.,1,1,0.9590642599611687,0.04093574003883127
항상 좋습니다.,1,1,0.9707436248999571,0.029256375100042864
쿠폰을 사용하여 저렴하게 방문해서인지 구석진 방을 배정받았습니다.,0,0,0.39968158577917584,0.6003184142208242
에어컨을 켜자마자 손톱만 한 먼지가 튀어나와 침구와 베개가 먼지투성이가 되어 밤새 먼지를 치우느라 고생했습니다.,0,0,0.024560857772891322,0.9754391422271087
후기가 많고 깨끗해 보여서 방문했는데 깨끗한지는 모르겠습니다.,0,1,0.7541867032710551,0.24581329672894492
편하게 머물다 갑니다.,1,1,0.9854704602827589,0.014529539717241136
가깝고 좋았습니다.,1,1,0.9528931503417883,0.04710684965821166
컴퓨터 성능이 좋지 않고 난방이 되지 않아 매우 춥습니다.,0,0,0.3701947391824461,0.629805260817554
"사진이나 상세 설명에 투 베드룸 안내가 없었는데, 입실 후 투 베드룸이어서 당황스러웠습니다.",0,0,0.10970527571468311,0.8902947242853169
"사진과 달랐고, 바닥 청소도 제대로 되어 있지 않아 얼룩이 그대로 있었습니다.",0,0,0.006659394162059133,0.9933406058379408
저렴하고 후기가 좋아 예약했으나 실망스러웠습니다.,0,0,0.1802755713309286,0.8197244286690714
"인터넷 예약 시 실제와 같은 룸을 제공하거나, 안내 및 공지사항에 필히 명시해주시기 바랍니다.",0,0,0.23569099657901843,0.7643090034209816
"가족들과 전주 여행을 위해 한옥마을 근처를 알아보던 중, 전주역 근처도 좋다는 글을 보고 후기가 좋은 이곳을 방문했습니다.",1,1,0.9449389062197229,0.055061093780277126
"5명이라 방 2개를 예약했는데, 사장님께서 직접 전화 주셔서 모두 함께 지낼 수 있는 복층룸으로 변경해 주시고 불편한 점은 없는지 계속 확인해 주셨습니다.",1,0,0.06109170669280549,0.9389082933071945
근처에 편의점이 있어 필요한 물품을 미리 구입하면 더욱 편리합니다.,1,1,0.5966845850617992,0.4033154149382008
"무인텔이 처음이라 조금 헤맸지만, 모두가 만족했습니다.",1,1,0.8497821954467969,0.1502178045532031
두 번 다시는 안 갈 것 같습니다.,0,0,0.36413477440585496,0.635865225594145
아주 좋습니다.,1,1,0.9480391362085677,0.05196086379143228
"항상 좋지만, 침대 시트에 이물질이 묻어 있었습니다.",0,0,0.37839321651527813,0.6216067834847219
키를 받고 방에서 쉬고 있는데 30분쯤 뒤에 주인이 마스터키로 문을 열었습니다.,0,0,0.3577591978901164,0.6422408021098835
제가 나가서 마주치니 직원이 청소 중인 줄 알았다고 죄송하다고 말했습니다.,0,0,0.12889526261109446,0.8711047373889056
본인이 키를 줬으면서 30분 뒤에 잊어버리고 문을 열어볼 수 있는 일인지 의문입니다.,0,0,0.2129695488856221,0.7870304511143779
"버스 시간이 다 되어 따지지 못하고 나왔는데, 생각할수록 이상한 곳입니다.",0,0,0.19434010491243225,0.8056598950875677
"드라이브인 객실을 예약했는데, 방은 깔끔하고 좋았으나 객실에 가운이 없어 연락드렸더니 찾으러 오라고 하셨습니다.",0,0,0.45701882206531563,0.5429811779346844
그럴 거면 그냥 일반 방을 잡는 것이 더 편리했을 것 같습니다.,0,1,0.8228972383310366,0.17710276166896344
밤에는 식탁인지 의자인지 계속 끄는 소리 때문에 잠을 잘 수 없었습니다.,0,0,0.03562633770418383,0.9643736622958161
"칫솔 외 비품이 일회용이 아니며, 욕실 바닥이 미끄럽습니다.",0,0,0.05331535738830987,0.9466846426116902
잘 쉬었습니다.,1,0,0.36413477440585496,0.635865225594145
매우 좋았습니다.,1,1,0.9981791151430629,0.0018208848569370994
전주에 갈 때 이곳을 자주 이용해야겠습니다.,1,1,0.9271802320043935,0.07281976799560652
전주로 여행을 와서 숙소를 알아보던 중 가격도 저렴하고 후기도 괜찮은 곳을 찾다가 메이드 호텔을 예약하게 되었습니다.,1,1,0.8810224792158303,0.11897752078416968
"예약 시간이 좀 안 됐을 때 기다려야겠다는 생각으로 먼저 와서 여쭤봤는데, 바로 방을 주셔서 기다리지 않고 바로 들어왔고 컴퓨터에 에러가 떠서 연락했을 때도 매우 친절하게 해결해 주셨습니다.",1,0,0.46513192562233197,0.534868074377668
"숙박에서는 청결이 제일 중요하다고 생각하는데, 깨끗했고 비품도 잘 준비되어 있어 만족도가 높았습니다.",1,1,0.5461471783577707,0.4538528216422293
"퇴실할 때 중요한 사진을 놓고 와서 안 될 거라고 생각하고 택배 요청을 했는데, 너무 감사하게도 흔쾌히 그렇게 해주시겠다고 하셨습니다.",1,0,0.1943608664090841,0.8056391335909159
매우 감사합니다.,1,1,0.7885460727859109,0.21145392721408907
또 전주 왔을 때에는 이곳에서 머무르겠습니다.,1,1,0.9906262775208343,0.00937372247916568
모두 이곳에서 숙박하셔도 만족하실 겁니다.,1,1,0.8966396256752652,0.10336037432473477
한옥이지만 깨끗하고 매트가 두툼하여 잠자리도 편안했습니다.,1,1,0.9354515703522409,0.06454842964775909
조식이 있다고 했지만 식빵과 티백 커피만 있었습니다.,1,0,0.49433942385802876,0.5056605761419712
